,Address,Latitude,Longitude,City
44,"1930 W 120th St,Los Angeles, CA 90047",33.91971,-118.312915,Los Angeles
45,"11640 San Vicente Blvd,Los Angeles, CA 90049",34.05369,-118.463069,Los Angeles
46,"601 Club View Dr,Los Angeles, CA 90024",34.072954,-118.429353,Los Angeles
47,"11301 Wilshire Blvd # 329,Los Angeles, CA 90073",34.05513,-118.25703,Los Angeles
48,"3600 Wilshire Blvd Ste 100B,Los Angeles, CA 90010",34.061561,-118.303349,Los Angeles
49,"6080 Center Dr,Los Angeles, CA 90045",33.977125,-118.391718,Los Angeles
50,"3130 S Sepulveda Blvd Ste C,Los Angeles, CA 90034",34.02599,-118.42733,Los Angeles
51,"547 S Western Ave,Los Angeles, CA 90020",34.063962,-118.309385,Los Angeles
52,"1801 S Bundy Dr,Los Angeles, CA 90025",34.035874,-118.458002,Los Angeles
53,"541 N Western Ave,Los Angeles, CA 90004",34.08109,-118.30934,Los Angeles
54,"2520 W 8th St Ste 208,Los Angeles, CA 90057",34.05694,-118.28282,Los Angeles
55,"3680 Wilshire Blvd,Los Angeles, CA 90010",34.06149,-118.30603,Los Angeles
56,"590 S Burlingame Ave,Los Angeles, CA 90049",34.04606,-118.48522,Los Angeles
57,"1048 S Western Ave,Los Angeles, CA 90006",34.05116,-118.30888,Los Angeles
58,"12121 Wilshire Blvd Ste 1200,Los Angeles, CA 90025",34.043857,-118.468161,Los Angeles
59,"2520 W 8th St Ste 107,Los Angeles, CA 90057",34.05694,-118.28282,Los Angeles
60,"2240 S Sepulveda Blvd,Los Angeles, CA 90064",34.05513,-118.25703,Los Angeles
61,"745 S Oxford Ave,Los Angeles, CA 90005",34.058423,-118.308001,Los Angeles
62,"2867 W Olympic Blvd,Los Angeles, CA 90006Los Angeles, CA 90034",34.052806,-118.296396,Los Angeles
63,"4867 Lincoln Ave,Los Angeles, CA 90042",34.12114,-118.209425,Los Angeles
64,"3320 S Hill St,Los Angeles, CA 90007",34.01976,-118.27459,Los Angeles
65,"4007 W Pico Blvd,Los Angeles, CA 90019",34.04763,-118.32313,Los Angeles
66,"4301 Melrose Ave,Los Angeles, CA 90029",34.05513,-118.25703,Los Angeles
67,"13621 S Main St,Los Angeles, CA 90061",33.907526,-118.274285,Los Angeles
68,"216 S Spring St,Los Angeles, CA 90012",34.05121,-118.24586,Los Angeles
69,"9835 S Western Ave,Los Angeles, CA 90047",33.94583,-118.30938,Los Angeles
70,"7834 Boeing Ave,Los Angeles, CA 90045",33.967791,-118.388106,Los Angeles
71,"2510 Purdue Ave,Los Angeles, CA 90064",34.0315,-118.438275,Los Angeles
72,"11301 Wilshire Blvd,Los Angeles, CA 90073",34.052854,-118.452537,Los Angeles
73,"266 W Olympic Blvd,Los Angeles, CA 90015",34.05513,-118.25703,Los Angeles
74,"722 S Alameda St,Los Angeles, CA 90021",34.03276,-118.238551,Los Angeles
75,"1926 E 7th St,Los Angeles, CA 90021",34.03446,-118.23293,Los Angeles
76,"833 S Western Ave,Los Angeles, CA 90005",34.05742,-118.30925,Los Angeles
77,"8820 Bellanca Ave,Los Angeles, CA 90045Los Angeles, CA 90025",33.956877,-118.380382,Los Angeles
78,"975 Venice Blvd,Los Angeles, CA 90015",34.040813,-118.277131,Los Angeles
79,"3807 Wilshire Blvd,Los Angeles, CA 90010",34.061917,-118.309361,Los Angeles
80,"4341 Griffith Park Dr,Los Angeles, CA 90027",34.13266,-118.28137,Los Angeles
81,"3600 W Ramona Blvd,Monterey Park, CA 91754",34.048171,-118.132541,Los Angeles
82,"2540 Corporate Pl,Monterey Park, CA 91754",34.045983,-118.163904,Los Angeles
83,"375 N La Cienega Blvd Ste 1,West Hollywood, CA 90048",34.07806,-118.37692,Los Angeles
84,"1 N San Rafael Ave,Pasadena, CA 91105",34.146262,-118.17452,Los Angeles
85,"283 S Lake Ave,Pasadena, CA 91101",34.141045,-118.132738,Los Angeles
86,"1200 E Harvard St,Glendale, CA 91205",34.176355,-118.24774,Los Angeles
87,"3027 W Beverly Blvd,Montebello, CA 90640",34.023235,-118.136236,Los Angeles
88,"2318 S Garfield Ave,Monterey Park, CA 91754",34.036039,-118.130232,Los Angeles
89,"874 S Garfield Ave,Monterey Park, CA 91754",34.051022,-118.127017,Los Angeles
90,"1055 Lohman Ln,South Pasadena, CA 91030",34.142983,-118.121172,Los Angeles
91,"4500 W Lakeside Dr,Burbank, CA 91505",34.185797,-118.322584,Los Angeles
92,"1055 E Green St,Pasadena, CA 91106",34.144747,-118.128429,Los Angeles
93,"901 Via San Clemente,Montebello, CA 90640",34.012617,-118.111317,Los Angeles
94,"4934 Zambrano St,Commerce, CA 90040",33.997898,-118.142367,Los Angeles
95,"5741 Buckingham Pkwy Ste A,Culver City, CA 90230",33.99077,-118.382167,Los Angeles
96,"601 E Harvard St,Glendale, CA 91205",34.14489,-118.248575,Los Angeles
97,"226 W Main St,Alhambra, CA 91801",34.085466,-118.13321,Los Angeles
124,"430 N Gilbert St,Anaheim, CA 92801",33.835109,-117.967454,Anaheim
125,"6691 E Canyon Hills Rd,Anaheim, CA 92807Anaheim, CA 92804",33.852412,-117.766223,Anaheim
126,"14893 Ball Rd,Anaheim, CA 92806",33.818258,-117.872374,Anaheim
127,"401 S Gilbert St,Anaheim, CA 92804",33.82415,-117.897707,Anaheim
128,"3200 E Carpenter Ave,Anaheim, CA 92806",33.8504,-117.851454,Anaheim
129,"2114 W Ball Rd,Anaheim, CA 92804",33.817379,-117.956025,Anaheim
130,"2921 E Miraloma Ave Ste 13,Anaheim, CA 92806",33.857114,-117.867163,Anaheim
131,"174 W Lincoln Ave,Anaheim, CA 92805",33.834895,-117.915575,Anaheim
132,"315 E Ball Rd,Anaheim, CA 92805",33.818655,-117.904731,Anaheim
133,"357 S Acacia Ave,Fullerton, CA 92831",33.867686,-117.898873,Anaheim
134,"1919 E Center St,Anaheim, CA 92805",33.841153,-117.890599,Anaheim
135,"3364 E La Palma Ave,Anaheim, CA 92806",33.850632,-117.848649,Anaheim
136,"3930 E Miraloma Ave Ste B,Anaheim, CA 92806",33.82415,-117.897707,Anaheim
137,"4785 E Bryson St,Anaheim, CA 92807",33.862886,-117.815162,Anaheim
138,"1600 N Harbor Blvd,Fullerton, CA 92835",33.88767,-117.926322,Anaheim
139,"1440 E Bastanchury Rd,Fullerton, CA 92835",33.898879,-117.905623,Anaheim
140,"777 Alta Vista St,Placentia, CA 92870",33.876923,-117.852406,Anaheim
141,"1 City Blvd W,Orange, CA 92868",33.780797,-117.893204,Anaheim
142,"645 S State College Blvd,Fullerton, CA 92831",33.864787,-117.890025,Anaheim
143,"2700 N Harbor Blvd,Fullerton, CA 92835",33.903898,-117.925828,Anaheim
144,"2190 N Canal St,Orange, CA 92865",33.823363,-117.840029,Anaheim
145,"1201 W Katella Ave,Orange, CA 92867",33.809215,-117.86487,Anaheim
146,"1800 W Santa Clara Ave,Santa Ana, CA 92706",33.732249,-117.880826,Anaheim
147,"1967 W Malvern Ave,Fullerton, CA 92833",33.880155,-117.962686,Anaheim
148,"1953 E Chapman Ave,Fullerton, CA 92831",33.874439,-117.896678,Anaheim
149,"1840 N Placentia Ave,Placentia, CA 92870",33.876211,-117.849809,Anaheim
150,"3302 Yorba Linda Blvd,Fullerton, CA 92831",33.88728,-117.867916,Anaheim
151,"Super Sports Golf,Orange, CA 92865",33.82371,-117.843152,Anaheim
152,"8440 Cerritos Ave,Stanton, CA 90680",33.809732,-117.985172,Anaheim
153,"8210 Katella Ave Ste A,Stanton, CA 90680",33.805459,-117.995204,Anaheim
154,"1215 W Katella Ave,Orange, CA 92867",33.809455,-117.864888,Anaheim
155,"728 W Katella Ave,Orange, CA 92867",33.808743,-117.860719,Anaheim
156,"810 W Collins Ave,Orange, CA 92867",33.802065,-117.860993,Anaheim
157,"8470 Cerritos Ave Ste E,Stanton, CA 90680",33.805459,-117.995204,Anaheim
158,"639 W Fletcher Ave,Orange, CA 92865",33.830255,-117.859411,Anaheim
159,"1403 N Batavia St,Orange, CA 92867",33.810365,-117.861467,Anaheim
160,"1607 W Orange Grove Ave Ste D,Orange, CA 92868",33.802647,-117.84931,Anaheim
161,"450 W Katella Ave,Orange, CA 92867",33.808655,-117.85697,Anaheim
162,"8210 Katella Ave,Stanton, CA 90680",33.802311,-117.989167,Anaheim
163,"1149 N Tustin St,Orange, CA 92867",33.8069,-117.835505,Anaheim
164,"1 Black Gold Dr,Yorba Linda, CA 92886",33.908423,-117.816391,Anaheim
165,"2250 E Birch St,Brea, CA 92821",33.916645,-117.868796,Anaheim
166,"14800 Hoover St,Westminster, CA 92683",33.746605,-117.996258,Anaheim
167,"10410 Edinger Ave,Fountain Valley, CA 92708",33.709629,-117.951352,Anaheim
168,"8500 Villaverde Dr,Whittier, CA 90605",33.959396,-117.996629,Anaheim
169,"8888 Los Coyotes Dr,Buena Park, CA 90621",33.891819,-117.980911,Anaheim
170,"4921 Katella Ave,Cypress, CA 90720",33.819788,-118.042985,Anaheim
171,"676 Shadow Lake Dr,Brea, CA 92821",33.929521,-117.919563,Anaheim
172,"17683 Lakeview Ave,Yorba Linda, CA 92886",33.894377,-117.777522,Anaheim
173,"19400 Mountain View Ave,Yorba Linda, CA 92886",33.866782,-117.793567,Anaheim
174,"14000 Telegraph Rd,Whittier, CA 90604",33.930455,-118.035376,Anaheim
175,"10523 Humbolt St,Los Alamitos, CA 90720",33.793006,-118.059769,Anaheim
176,"3805 Lampson Ave,Seal Beach, CA 90740",33.75283,-118.069722,Anaheim
177,"17992 Alta Dr,Villa Park, CA 92861",33.818835,-117.818555,Anaheim
178,"2521 N Grand Ave,Santa Ana, CA 92705",33.770957,-117.851356,Anaheim
179,"3017 W 5th St,Santa Ana, CA 92703",33.749349,-117.910475,Anaheim
180,"Golf Code 360 Studio,Brea, CA 92821",,,Anaheim
181,"1301 S Beach Blvd Ste N,La Habra, CA 90631",33.926283,-117.950761,Anaheim
182,"9938 Bolsa Ave,Westminster, CA 92683",33.757813,-118.002155,Anaheim
183,"15843 Imperial Hwy,La Mirada, CA 90638",33.918037,-117.992626,Anaheim
184,"7791 Pacific Cir,Midway City, CA 92655",33.748385,-117.983449,Anaheim
185,"17151 Newhope St,Fountain Valley, CA 92708",33.709629,-117.951352,Anaheim
186,"640 El Camino Real,Tustin, CA 92780",33.725826,-117.817153,Anaheim
187,"10707 La Mirada Blvd,Whittier, CA 90604",34.019023,-118.16576,Anaheim
188,"11457 Harrisburg Rd,Los Alamitos, CA 90720",33.793006,-118.059769,Anaheim
189,"5660 Orangewood Ave,Cypress, CA 90630",33.795318,-118.038447,Anaheim
190,"10401 Warner Ave,Fountain Valley, CA 92708",33.717288,-117.946945,Anaheim
191,"1400 S La Habra Hills Dr,La Habra, CA 90631",33.910844,-117.967731,Anaheim
192,"501 W Fir St,Brea, CA 92821",33.91176,-117.907733,Anaheim
193,"10660 Western Ave,Stanton, CA 90680",33.807463,-118.000393,Anaheim
194,"3901 Lampson Ave,Seal Beach, CA 90740",33.778204,-118.067499,Anaheim
195,"15501 Alicante Rd,La Mirada, CA 90638",33.90586,-117.999851,Anaheim
196,"718 East Rd,La Habra Heights, CA 90631",,-117.953652,Anaheim
197,"3845 Lampson Ave,Seal Beach, CA 90740",33.75283,-118.069722,Anaheim
198,"13717 Shoemaker Ave,Norwalk, CA 90650",33.906888,-118.056737,Anaheim
199,"12442 Tustin Ranch Rd,Tustin, CA 92782",33.725826,-117.817153,Anaheim
200,"910 E Birch St Ste 225,Brea, CA 92821",33.917568,-117.886603,Anaheim
201,"15811 Graham St,Huntington Beach, CA 92649",33.732627,-118.033108,Anaheim
202,"11851 Westminster Ave,Garden Grove, CA 92843",33.760175,-117.923409,Anaheim
203,"1430 Village Way,Santa Ana, CA 92705",33.732249,-117.880826,Anaheim
204,"835 E Birch St,Brea, CA 92821",33.918993,-117.888222,Anaheim
205,"6988 Beach Blvd,Buena Park, CA 90621",33.859716,-117.995861,Anaheim
206,"5121 Beach Blvd,Buena Park, CA 90621",33.855981,-118.004034,Anaheim
207,"14818 Beach Blvd # 20,La Mirada, CA 90638",33.902788,-118.00881,Anaheim
208,"2464 Stony Ln,Brea, CA 92821",33.923002,-117.867537,Anaheim
209,"3001 Kilson Dr,Santa Ana, CA 92707",33.707496,-117.861693,Long Beach
210,"451 Atlas St,Brea, CA 92821",33.930022,-117.901493,Anaheim
211,"7542 Edinger Avenue,Huntington Beach, CA 92647",33.72896,-117.997033,Anaheim
212,"5601 Skylab Rd,Huntington Beach, CA 92647",33.749368,-118.031688,Long Beach
213,"3736 W Warner Ave,Santa Ana, CA 92704",33.732249,-117.880826,Anaheim
214,"14818 Beach Blvd,La Mirada, CA 90638",33.902788,-118.00881,Anaheim
215,"2761 Saturn St Ste E,Brea, CA 92821",33.909133,-117.860698,Anaheim
216,"16779 Beach Blvd,Huntington Beach, CA 92647",33.718823,-117.989691,Anaheim
217,"580 W Lambert Rd Ste H,Brea, CA 92821",33.924016,-117.90559,Anaheim
218,"615 N Berry St,Brea, CA 92821",33.928368,-117.907148,Anaheim
219,"14111 Freeway Dr Ste 210,Santa Fe Springs, CA 90670",33.885785,-118.030581,Anaheim
220,"3605 W Macarthur Blvd Ste 706,Santa Ana, CA 92704",33.732249,-117.880826,Anaheim
221,"7227 Edinger Ave,Huntington Beach, CA 92647",33.731462,-118.001802,Anaheim
222,"14905 Dillow St,Westminster, CA 92683",33.757813,-118.002155,Anaheim
223,"15116 Canary Ave,La Mirada, CA 90638",33.902788,-118.00881,Anaheim
224,"5562 Club View Dr,Yorba Linda, CA 92886",33.881034,-117.795761,Anaheim
225,"1408 Village Way,Santa Ana, CA 92705",33.732249,-117.880826,Anaheim
226,"4003 W Segerstrom Ave,Santa Ana, CA 92704",33.732249,-117.880826,Anaheim
227,"7261 Mars Dr,Huntington Beach, CA 92647",33.722147,-118.001283,Anaheim
228,"441 E Columbine Ave,Santa Ana, CA 92707",33.703774,-117.861547,Anaheim
229,"7541 Industrial Way,Stanton, CA 90680",33.805459,-117.995204,Anaheim
230,"10891 Forbes Ave,Garden Grove, CA 92843",33.75718,-117.938975,Anaheim
231,"730 Carmel Dr,Stanton, CA 90680",33.805459,-117.995204,Anaheim
232,"11621 Markon Dr,Garden Grove, CA 92841",33.793811,-118.008463,Anaheim
233,"12241 Industry St,Garden Grove, CA 92841",33.784349,-118.008264,Anaheim
234,"740 S Van Buren St Ste G,Placentia, CA 92870",33.876211,-117.849809,Long Beach
235,"5307 Beach Blvd,Buena Park, CA 90621",33.855981,-118.004034,Long Beach
236,"7431 Comanche Dr,Buena Park, CA 90620",33.854706,-118.014541,Anaheim
237,"7650 Stage Rd,Buena Park, CA 90621",33.882359,-118.0003,Anaheim
238,"14804 Beach Blvd,La Mirada, CA 90638",33.902788,-118.00881,Anaheim
239,"6820 Orangethorpe Ave Ste E,Buena Park, CA 90620",33.855981,-118.004034,Anaheim
240,"371 Oak Pl Ste B,Brea, CA 92821",33.923962,-117.888577,Anaheim
241,"179 Hayden Way,Brea, CA 92821",33.930966,-117.895391,Anaheim
242,"6471 Westminster Blvd,Westminster, CA 92683",33.757813,-118.002155,Anaheim
243,"14525 Valley View Ave Ste C,Santa Fe Springs, CA 90670",33.945271,-118.06779,Anaheim
245,"2400 N Studebaker Rd,Long Beach, CA 90815",33.797395,-118.121307,Long Beach
246,"4800 E Wardlow Rd,Long Beach, CA 90808",33.814686,-118.136514,Long Beach
247,"5000 E 7th St,Long Beach, CA 90804",33.774367,-118.132847,Long Beach
248,"4602 N Virginia Rd,Long Beach, CA 90807",33.836924,-118.197004,Long Beach
249,"555 E Ocean Blvd,Long Beach, CA 90802",33.766879,-118.18571,Long Beach
250,"419 Shoreline Village Dr,Long Beach, CA 90802",33.76062,-118.190783,Long Beach
251,"1040 Park Ave,Long Beach, CA 90804",33.779199,-118.140024,Long Beach
252,"1401 Palo Verde Ave,Long Beach, CA 90815",33.785213,-118.108575,Long Beach
253,"6700 E Carson St,Long Beach, CA 90808",33.831181,-118.103393,Long Beach
254,"6180 Bixby Village Dr,Long Beach, CA 90803",33.768827,-118.115763,Long Beach
255,"5001 Deukmejian Dr,Long Beach, CA 90804",33.778984,-118.134074,Long Beach
256,"5001 E 7th St,Long Beach, CA 90804",33.778984,-118.134074,Long Beach
257,"6730 E Carson St,Long Beach, CA 90808",33.831181,-118.103393,Long Beach
258,"3036 Woodruff Ave,Long Beach, CA 90808",33.812191,-118.114431,Long Beach
259,"5000 E Anaheim St,Long Beach, CA 90804",33.778984,-118.134074,Long Beach
260,"3701 Pacific Pl,Long Beach, CA 90806",33.827087,-118.200812,Long Beach
261,"6449 E Pacific Coast Hwy,Long Beach, CA 90803",33.756837,-118.108455,Long Beach
262,"2055 E 223rd St,Long Beach, CA 90810",33.824497,-118.238065,Long Beach
263,"4602 N Virginia Rd,Long Beach, CA 90807Long Beach, CA 90804Long Beach, CA 90808",33.836924,-118.197004,Long Beach
264,"2550 Orange Ave,Signal Hill, CA 90755",33.80337,-118.17517,Long Beach
265,"2201 E Willow St,Signal Hill, CA 90755",33.804932,-118.164872,Long Beach
266,"2774 Dawson Ave,Signal Hill, CA 90755",33.80759,-118.165111,Long Beach
267,"2831 Junipero Ave Ste 604,Signal Hill, CA 90755",33.802628,-118.168365,Long Beach
268,"3221 Industry Dr,Signal Hill, CA 90755",33.799743,-118.153591,Long Beach
269,"NWS Seal Beach Housing Service Center,Seal Beach, CA 90740",34.370534,-89.538691,Long Beach
270,"3101 Carson St,Lakewood, CA 90712",33.833526,-118.154137,Long Beach
271,"1700 W L St,Wilmington, CA 90744",33.789005,-118.268713,Long Beach
272,"340 E 192nd St,Carson, CA 90746",33.856557,-118.271571,Long Beach
273,"4921 Katella Ave,Cypress, CA 90720",33.819788,-118.042985,Long Beach
274,"27000 Palos Verdes Dr E,Rolling Hills Estates, CA 90274",33.776432,-118.323888,Long Beach
275,"3805 Lampson Ave,Seal Beach, CA 90740",33.75283,-118.069722,Long Beach
276,"10523 Humbolt St,Los Alamitos, CA 90720",33.793006,-118.059769,Long Beach
277,"2700 Palos Verdes Dr N,Rolling Hills Estates, CA 90274",33.789331,-118.354685,Long Beach
278,"1799 Apollo Ct,Seal Beach, CA 90740",33.758913,-118.087971,Long Beach
279,"11457 Harrisburg Rd,Los Alamitos, CA 90720",33.793006,-118.059769,Long Beach
280,"316 W Pacific Coast Hwy,Wilmington, CA 90744",33.790742,-118.266137,Long Beach
281,"1234 254th St,Harbor City, CA 90710",33.79367,-118.29868,Anaheim
282,"25202 Crenshaw Blvd,Torrance, CA 90505",33.795339,-118.32825,Long Beach
283,"2785 Pacific Coast Hwy,Torrance, CA 90505",33.794399,-118.334816,Long Beach
284,"709 E Walnut St,Carson, CA 90746",33.876145,-118.263154,Long Beach
285,"1235 Figueroa Pl,Wilmington, CA 90744",33.789005,-118.268713,Long Beach
286,"2960 Twin Harbors View Dr,Rancho Palos Verdes, CA 90275",33.72683,-118.334225,Long Beach
287,"13533 Seal Beach Blvd,Seal Beach, CA 90740",33.75283,-118.069722,Long Beach
288,"3901 Lampson Ave,Seal Beach, CA 90740",33.778204,-118.067499,Anaheim
289,"3845 Lampson Ave,Seal Beach, CA 90740",33.75283,-118.069722,Anaheim
290,"23715 Crenshaw Blvd,Torrance, CA 90505",33.8087,-118.328404,Long Beach
291,"16835 Algonquin St Ste 337,Huntington Beach, CA 92649",33.678349,-117.999037,Long Beach
292,"13958 Seal Beach Blvd,Seal Beach, CA 90740",33.75283,-118.069722,Anaheim
293,"435 Los Cerritos Mall Spc F17,Cerritos, CA 90703",33.871295,-118.055856,Long Beach
294,"1860 W Carson St,Torrance, CA 90501",33.832402,-118.341001,Long Beach
295,"3025 E Victoria St,Compton, CA 90221",33.865111,-118.207216,Long Beach
296,"20610 Manhattan Pl Ste 100,Torrance, CA 90501",33.843636,-118.311238,Anaheim
297,"19807 Hamilton Ave,Torrance, CA 90502",33.85114,-118.28712,Long Beach
298,"20700 Denker Ave,Torrance, CA 90501",33.843551,-118.303801,Long Beach
299,"4651 Silva St,Lakewood, CA 90712",33.84832,-118.139001,Long Beach
300,"10582 Los Alamitos Blvd,Los Alamitos, CA 90720",33.808934,-118.071441,Long Beach
301,"4141 Katella Ave,Los Alamitos, CA 90720",33.803697,-118.060317,Long Beach
302,"10842 Noel St,Los Alamitos, CA 90720",33.804906,-118.058069,Long Beach
303,"841 W Upland Ave,San Pedro, CA 90731",33.75007,-118.29535,Long Beach
304,"1400 240th St,Harbor City, CA 90710",33.80683,-118.30128,Long Beach
305,"1613 Lockness Pl,Torrance, CA 90501",33.81819,-118.306154,Long Beach
306,"1467 E Delamo,Carson, CA 90746",33.835289,-118.259285,Long Beach
307,"17800 S Main St Ste 210,Gardena, CA 90248",33.869476,-118.274713,Long Beach
308,"1431 W Knox St,Torrance, CA 90501",33.85442,-118.29964,Long Beach
309,"1543 Osage Ave,Lawndale, CA 90260",33.888528,-118.352891,Long Beach
310,"16400 Prairie Ave,Lawndale, CA 90260",33.883534,-118.339962,Long Beach
311,"16782 Graham St,Huntington Beach, CA 92649",33.71884,-118.029921,Long Beach
312,"22730 Lupine Dr,Torrance, CA 90505",33.8216,-118.366332,Long Beach
313,"6501 Palm Ave,Huntington Beach, CA 92648",33.675866,-118.018359,Long Beach
314,"6400 E Compton Blvd,Compton, CA 90221",33.894696,-118.185831,Long Beach
315,"14800 Hoover St,Westminster, CA 92683",33.746605,-117.996258,Long Beach
316,"1 Trump National Dr,Rancho Palos Verdes, CA 90275",33.749914,-118.369354,Long Beach
317,"7295 Quill Dr,Downey, CA 90242",33.936543,-118.162868,Long Beach
318,"1 Chandler Ranch Rd,Palos Verdes Estates, CA 90274",33.792396,-118.396769,Long Beach
319,"1818 Charlie Sifford Dr,Los Angeles, CA 90047",33.92016,-118.31222,Long Beach
320,"22727 Maple Ave,Torrance, CA 90505",33.820823,-118.34062,Long Beach
321,"550 S Alameda St,Compton, CA 90221",33.890564,-118.218084,Long Beach
322,"7791 Pacific Cir,Midway City, CA 92655",33.748385,-117.983449,Long Beach
323,"1820 S Elena Ave Ste D,Redondo Beach, CA 90277",33.817011,-118.385896,Long Beach
324,"16714 Hawthorne Blvd,Lawndale, CA 90260",33.888528,-118.352891,Long Beach
325,"9615 Pinehurst Ave,South Gate, CA 90280",33.949039,-118.198254,Long Beach
326,"14717 Hawthorne Blvd,Lawndale, CA 90260",33.897679,-118.35306,Long Beach
327,"5660 Orangewood Ave,Cypress, CA 90630",33.795318,-118.038447,Long Beach
328,"10660 Western Ave,Stanton, CA 90680",33.807463,-118.000393,Long Beach
329,"3850 Paseo Del Mar,Rancho Palos Verdes, CA 90275",33.749914,-118.369354,Long Beach
330,"16449 Piuma Ave,Cerritos, CA 90703",33.879401,-118.105058,Long Beach
331,"13717 Shoemaker Ave,Norwalk, CA 90650",33.906888,-118.056737,Long Beach
332,"1930 W 120th St,Los Angeles, CA 90047",33.91971,-118.312915,Long Beach
333,"15811 Graham St,Huntington Beach, CA 92649",33.732627,-118.033108,Long Beach
334,"22750 Hawthorne Blvd Ste 101B,Torrance, CA 90505",33.820608,-118.350533,Long Beach
335,"3301 Via Campesina,Palos Verdes Peninsula, CA 90274",33.795902,-118.370741,Long Beach
336,"6988 Beach Blvd,Buena Park, CA 90621",33.859716,-117.995861,Long Beach
337,"4868 W 190th St,Torrance, CA 90503",33.832402,-118.341001,Long Beach
338,"7542 Edinger Avenue,Huntington Beach, CA 92647",33.72896,-117.997033,Long Beach
339,"5601 Skylab Rd,Huntington Beach, CA 92647",33.749368,-118.031688,Long Beach
340,"570 W 184th St,Gardena, CA 90248",33.869191,-118.282963,Long Beach
